world_type,player1,player2,outcome,avg_milliseconds_per_move_player1,avg_milliseconds_per_move_player2,num_moves,session_id,session_timestamp,milliseconds,game_num
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,49
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,50
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,51
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,52
ttt,StrategyDefaultTTT,StrategyTabQLearning,2,0.0,0.0,8,exp1_ttt_x_def_o_tabq,07042024041634,0.0,53
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,54
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,55
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,56
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,57
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,1.024658203125,58
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.992919921875,59
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,60
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,61
ttt,StrategyDefaultTTT,StrategyTabQLearning,2,0.0,0.0,8,exp1_ttt_x_def_o_tabq,07042024041634,0.998291015625,62
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.4345703125,63
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,64
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,65
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,2.316162109375,66
ttt,StrategyDefaultTTT,StrategyTabQLearning,2,0.0,0.0,8,exp1_ttt_x_def_o_tabq,07042024041634,0.0,67
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,1.012451171875,68
ttt,StrategyDefaultTTT,StrategyTabQLearning,1,0.0,0.0,7,exp1_ttt_x_def_o_tabq,07042024041634,0.0,69
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,70
ttt,StrategyDefaultTTT,StrategyTabQLearning,2,0.0,0.0,8,exp1_ttt_x_def_o_tabq,07042024041634,0.0,71
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,72
ttt,StrategyDefaultTTT,StrategyTabQLearning,2,0.0,0.0,8,exp1_ttt_x_def_o_tabq,07042024041634,0.0,73
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,74
ttt,StrategyDefaultTTT,StrategyTabQLearning,2,0.0,0.0,8,exp1_ttt_x_def_o_tabq,07042024041634,0.0,75
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,76
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.023101806640625,9,exp1_ttt_x_def_o_tabq,07042024041634,0.36962890625,77
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,1.112548828125,78
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,79
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,80
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,81
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,82
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,83
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,84
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,85
ttt,StrategyDefaultTTT,StrategyTabQLearning,2,0.0,0.0,8,exp1_ttt_x_def_o_tabq,07042024041634,0.0,86
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,5.8271484375,87
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,88
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,1.014892578125,89
